0.0,-0.37982764377843115,-0.37982764377843115,0.5081777581988391
0.01,-0.37979530462565536,-0.3792513528410463,0.48960561106194245
0.02,-0.37973808770240836,-0.3792274748749822,0.4715119216669892
0.03,-0.3797099386296918,-0.37973563896723594,0.45390022158705334
0.04,-0.3797577828157984,-0.3807567287078427,0.4367748372265565
0.05,-0.37992236162027215,-0.3822738438832458,0.4201408137234892
0.06,-0.38023906775775496,-0.38427300664142017,0.4040039557172519
0.07,-0.38073875774601373,-0.38674365388286813,0.38837095791558873
0.08,-0.3814485250953039,-0.38967895348964865,0.3732496053105625
0.09,-0.38239242283341035,-0.39307597707550657,0.35864902899230655
0.1,-0.3835921278973241,-0.39693575652924806,0.34458000863360616
0.11,-0.3850675429561957,-0.4012632459685457,0.33105531684601086
0.12,-0.38683733343218796,-0.40606720498688764,0.31809010379057545
0.13,-0.388919398932831,-0.4113600133572328,0.30570232274263054
0.14,-0.3913312790758495,-0.4171574216863878,0.29391319883381795
0.15,-0.39409049384424055,-0.42347823688028063,0.2827477439704309
0.16,-0.3972148182150278,-0.4303439356343066,0.2722353209528561
0.17,-0.40072248990777015,-0.43777819343879587,0.26241025903522086
0.18,-0.4046323477357321,-0.44580631072135213,0.25331252143497474
0.19,-0.4089638962418113,-0.4544545116910621,0.2449884224162573
0.2,-0.41373729008630933,-0.46374908520937697,0.2374913872253821
0.21,-0.4189732290499174,-0.4737153306795513,0.23088274195102887
0.22,-0.4246927515606119,-0.48437626574545767,0.2252325118147287
0.23,-0.43091691141201793,-0.4957510469436356,0.22062019487478057
0.24,-0.43766631892456354,-0.5078530500616691,0.21713546298640862
0.25,-0.4449605243945681,-0.5206875549052428,0.21487872242760941
0.26,-0.45281721857418566,-0.5342489810500021,0.2139614422892151
0.27,-0.46125122257289675,-0.5485176291634568,0.21450612921927958
0.28,-0.47027323861787784,-0.5634558995731638,0.21664579262370842
0.29,-0.479888334461567,-0.5790039896622856,0.22052270611321867
0.3,-0.49009413909004007,-0.595075118827632,0.22628623149689253
0.31,-0.5008787373044787,-0.6115503989532272,0.23408943579000607
0.32,-0.5122182675623136,-0.6282735641126435,0.2440842073502667
0.33,-0.524074253201948,-0.6450458983684267,0.2564145759408367
0.34,-0.5363907337835915,-0.6616218542779727,0.2712079789528725
0.35000000000000003,-0.5490913121547002,-0.6777060297074977,0.28856431167520236
0.36,-0.5620762941000316,-0.6929523494054339,0.30854277470796143
0.37,-0.5752201688717395,-0.7069664494512051,0.33114680536587504
0.38,-0.5883697548125377,-0.7193123401452052,0.3563077616092549
0.39,-0.601343404299133,-0.7295243641802311,0.38386850615312684
0.4,-0.6139317105893776,-0.7371252023962409,0.41356857230155164
0.41000000000000003,-0.6259001652132596,-0.7416501478632476,0.4450330964354232
0.42,-0.6369941552202728,-0.7426770434862697,0.47776804414478913
0.43,-0.6469465443782945,-0.7398601981607572,0.5111642741568225
0.44,-0.6554878409272741,-0.732965396185961,0.5445125150516517
0.45,-0.662358625222551,-0.7219020329620902,0.5770302725026271
0.46,-0.667323528063754,-0.7067477619057323,0.6079000654639786
0.47000000000000003,-0.6701856766955145,-0.6877611384237764,0.6363164148902625
0.48,-0.6708002420150109,-0.6653787992311464,0.6615370679349066
0.49,-0.6690856103481881,-0.6401956945773999,0.6829325335395686
0.5,-0.6650308251529726,-0.6129294848656355,0.7000275945036682
0.51,-0.6586983090775389,-0.5843728641035597,0.7125292979438733
0.52,-0.6502214357039745,-0.555339630551104,0.7203379239230379
0.53,-0.6397971708133549,-0.526611262212326,0.7235401565510242
0.54,-0.6276746162321309,-0.49889035283389027,0.722386478691315
0.55,-0.6141407463021028,-0.4727656856398115,0.7172570238084433
0.56,-0.5995048516174233,-0.4486914378581295,0.708621299928027
0.5700000000000001,-0.584083180624454,-0.42698061775375284,0.6969972327635621
0.58,-0.5681850371458441,-0.4078108631405467,0.6829140533861506
0.59,-0.5521012277188198,-0.3912394903038938,0.6668820712765013
0.6,-0.5360953440851017,-0.3772242395298837,0.6493707566034534
0.61,-0.520397988069159,-0.36564638387406334,0.6307951492899186
0.62,-0.5052037475666038,-0.3563335137506509,0.6115096106093774
0.63,-0.4906705341349272,-0.34908013334733845,0.5918073816631708
0.64,-0.4769207920286854,-0.34366500955941637,0.571924252036454
0.65,-0.46404406796191466,-0.33986488016487426,0.5520447586477062
