0.0,-0.37321637986002354,-0.37321637986002354,0.49749437116808504
0.01,-0.3731846705190459,-0.3726513126818153,0.47928393219500576
0.02,-0.3731285679263121,-0.3726278997668846,0.46154263259779116
0.03,-0.3731009670664611,-0.37312616694379597,0.444273935168918
0.04,-0.3731478794359646,-0.37412737011060193,0.42748208205241345
0.05,-0.37330925292201056,-0.37561493819948855,0.41117202012798004
0.06,-0.37361979093617526,-0.3775751655887488,0.39534944098483193
0.07,-0.3741097490393618,-0.37999769490405855,0.38002090894570784
0.08,-0.37480569307266975,-0.3828758270886835,0.36519405738345156
0.09,-0.37573120761067047,-0.3862066907891588,0.35087783955255936
0.1,-0.3769075474135133,-0.38999129779743724,0.3370828251826139
0.11,-0.3783542275288847,-0.3942345057456774,0.3238215381277709
0.12,-0.38008954985393995,-0.3989449036270569,0.31110883348688967
0.13,-0.3821310653861273,-0.40413463010822637,0.29896231488008995
0.14,-0.3844959721442419,-0.4098191290398988,0.2874027940616708
0.15,-0.38720144889481056,-0.41601684104793957,0.27645479581001986
0.16,-0.39026492443222216,-0.4227488245512936,0.2661471110604108
0.17,-0.3937042812811611,-0.4300382939404306,0.2565134004761773
0.18,-0.39753799135326906,-0.4379100568959855,0.24759284895807543
0.19,-0.4017851793242242,-0.44638982688846396,0.23943086876195951
0.2,-0.40646560732555226,-0.455503380781227,0.23207984463401887
0.21,-0.41159957199248287,-0.4652755252493722,0.22559990828792897
0.22,-0.41720770201202273,-0.4757288296468307,0.22005972114810457
0.23,-0.4233106411374056,-0.4868820774170076,0.21553723298520588
0.24,-0.4299285982853739,-0.49874838383703946,0.2121203692245346
0.25,-0.4370807429929011,-0.511332925874938,0.20990758065306725
0.26,-0.44478442146815367,-0.5246302317761877,0.2090081654133531
0.27,-0.45305416616408056,-0.5386209858495428,0.20954224423872692
0.28,-0.4619004708682227,-0.5532683206799931,0.21164023606769522
0.29,-0.471328304627028,-0.5685135983194789,0.21544164360961515
0.3,-0.4813353425935285,-0.5842717282418352,0.22109291971301648
0.31,-0.4919099016127916,-0.6004261377186997,0.22874415025327877
0.32,-0.5030285848464751,-0.6168236041687833,0.23854426537741724
0.33,-0.5146536649740161,-0.6332692817510269,0.25063448965421475
0.34,-0.5267302714038015,-0.6495224052193389,0.26513977838434455
0.35000000000000003,-0.5391834948519083,-0.6652933256406568,0.282158081118733
0.36,-0.5519155827047357,-0.680242707943364,0.3017474452324349
0.37,-0.5648034686259586,-0.6939838689710766,0.3239112408207836
0.38,-0.5776969543069341,-0.7060893106532411,0.3485821624441776
0.39,-0.5904179299094146,-0.7161024453150506,0.37560613302716117
0.4,-0.6027610671623944,-0.7235552507553384,0.4047277587090523
0.41000000000000003,-0.6144964250116176,-0.7279920715121092,0.4355794770074528
0.42,-0.6253743495460652,-0.7289989732669029,0.467676876038172
0.43,-0.635132907535421,-0.7262369982290328,0.5004226793428843
0.44,-0.6435078561250388,-0.7194764924307722,0.5331214308474044
0.45,-0.6502448283837123,-0.708628615291447,0.565005877825925
0.46,-0.6551130393188251,-0.6937695063705676,0.5952744620182393
0.47000000000000003,-0.657919450453351,-0.6751526831673187,0.6231373927396784
0.48,-0.6585220531352977,-0.6532062757171204,0.6478668730449337
0.49,-0.656840822722647,-0.6285136443706223,0.6688456703921761
0.5,-0.6528650153977671,-0.6017784704397902,0.6856078203790414
0.51,-0.6466558373078759,-0.5737780086727455,0.6978660725300843
0.52,-0.6383440637272197,-0.545310208400211,0.7055226459492894
0.53,-0.6281228237622354,-0.5171413293378476,0.7086625340395836
0.54,-0.6162363674033026,-0.4899602840060592,0.7075313398710679
0.55,-0.602966079822051,-0.4643443911264703,0.7025017931893558
0.56,-0.588615228058335,-0.4407389846740797,0.6940342586034172
0.5700000000000001,-0.5734939016771592,-0.41945097843312573,0.6826365760357274
0.58,-0.5579053809774044,-0.4006545514944463,0.6688276708118186
0.59,-0.542134809253761,-0.3844059041691348,0.653107915108585
0.6,-0.5264406450103407,-0.37066359964949425,0.6359376369204564
0.61,-0.5110489992789546,-0.3593112228980746,0.6177237937568307
0.62,-0.4961506704873261,-0.35017972163947864,0.5988138459492753
0.63,-0.4819004949501138,-0.34306760174542794,0.5794953237871363
0.64,-0.4684185323651341,-0.33775793834034384,0.5599994247928042
0.65,-0.45579258553929336,-0.33403181702064433,0.5405070919046449
0.66,-0.4440815887474313,-0.33167828928574095,0.5211562924075079
0.67,-0.4333194667784659,-0.3305012159653551,0.5020495431970993
0.68,-0.42351914801321777,-0.3303235137190703,0.48326104298322203
0.6900000000000001,-0.41467649637414317,-0.33098935409506847,0.46484303872380517
0.7000000000000001,-0.40677400045786694,-0.33236483171413334,0.4468312575758848
